// ACTIONS:,
//,,Bias,,,AvailableFromIdle,,,MustHaveJustStruckSomething,,,defenseMultRange,,,,CheckImpulse,,,ImpulseRange,,CheckImpulse,,,ImpulseRange,,,RequireLockOn,,,CheckOpponentAnimTime,,,CheckRelPos,,,HeightRange,,,AdditionalActionTest,
//,Priority,,,AIPlayerfilter,,,MustBeBlocking,,,attackMultRange,,,WeaponClass,,,,ImpulseState,,,,,ImpulseState,,,RequireTarget,,,RequiredOpponentRes,,,RequiredOpponentPose,,,DistanceRange,,,SpecialTest,,,Prefer Ragdol,
// Name,,,Type,,,MustBeRecievingHit,,,HealthRange,,,martialLevelRange,,ImpulseOp,,Impulse,,,ImpulseInterval,,Impulse,,,ImpulseInterval,,,RequiredTargetType,,,OpponentAnimTime,,,AngleRange,,,OpponentsActionToTest,,,Move,
//,
//,
//,
//,
//--------------------------- UNARMED BLOCKS UNARMED,
//,
// ---------------------------| BLOCK HITS,
cHit_block_Hook_L_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,club,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,hook_L_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,cDAM_Block_Right_Res,0,
cHit_block_Uppercut_L_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,club,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,uppercut_L_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,cDAM_Block_Front_Res,0,
cHit_block_Uppercut_R_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,club,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,uppercut_R_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,cDAM_Block_Front_Res,0,
cHit_block_Hook_L_long_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,club,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,hook_L_long_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,cDAM_Block_Right_Res,0,
cHit_block_Hook_R_long_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,club,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,hook_R_long_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,cDAM_Block_Left_Res,0,
cHit_block_knee_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,club,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,knee_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,cDAM_Block_Left_Res,0,
cHit_block_low_kick_R_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,club,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,low_kick_R_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,cDAM_Block_Left_Res,0,
cHit_block_low_kick_R_long_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,club,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,low_kick_R_long_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,cDAM_Block_Left_Res,0,
//,
//--------------------------- KNIFE BLOCKS UNARMED,
//,
// ---------------------------| BLOCK HITS,
kHit_block_Lowblow_L_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,knife,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,Lowblow_L_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,Blade_DAM_Block_Right_Res,0,
kHit_block_Lowblow_R_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,knife,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,Lowblow_R_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,Blade_DAM_Block_Left_Res,0,
kHit_block_Elbow_L_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,knife,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,elbow_L_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,Blade_DAM_Block_Right_Res,0,
kHit_block_Elbow_R_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,knife,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,elbow_R_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,Blade_DAM_Block_Left_Res,0,
kHit_block_headbutt_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,knife,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,headbutt_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,Blade_DAM_Block_Front_Res,0,
kHit_block_Jab_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,knife,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,Jab_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,Blade_DAM_Block_Front_Res,0,
kHit_block_cross_R_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,knife,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,cross_R_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,Blade_DAM_Block_Left_Res,0,
kHit_block_Hook_R_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,knife,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,hook_R_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,Blade_DAM_Block_Left_Res,0,
kHit_block_Hook_L_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,knife,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,hook_L_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,Blade_DAM_Block_Right_Res,0,
kHit_block_Uppercut_L_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,knife,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,uppercut_L_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,Blade_DAM_Block_Front_Res,0,
kHit_block_Uppercut_R_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,knife,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,uppercut_R_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,Blade_DAM_Block_Front_Res,0,
kHit_block_Hook_L_long_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,knife,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,hook_L_long_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,Blade_DAM_Block_Right_Res,0,
kHit_block_Hook_R_long_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,knife,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,hook_R_long_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,Blade_DAM_Block_Left_Res,0,
kHit_block_knee_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,knife,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,knee_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,Blade_DAM_Block_Left_Res,0,
kHit_block_low_kick_R_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,knife,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,low_kick_R_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,Blade_DAM_Block_Left_Res,0,
kHit_block_low_kick_R_long_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,knife,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,low_kick_R_long_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,Blade_DAM_Block_Left_Res,0,
//,
//--------------------------- BAT BLOCKED BY KNIFE,
//,
//-------------------------| BLOCK HITS,
kHit_Club_block_Hook_R_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,knife,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,Club_Hook_R_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,Blade_DAM_Block_Left_Res,0,
kHit_Club_block_Hook_L_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,knife,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,Club_Hook_L_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,Blade_DAM_Block_Right_Res,0,
kHit_Club_block_Uppercut_R_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,knife,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,Club_Uppercut_R_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,Blade_DAM_Block_Front_Res,0,
kHit_Club_block_Uppercut_L_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,knife,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,Club_Uppercut_L_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,Blade_DAM_Block_Front_Res,0,
kHit_Club_Block_knee_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,knife,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,Club_knee_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,Blade_DAM_Block_Left_Res,0,
kHit_Club_Block_low_kick_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,knife,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,Club_low_kick_R_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,Blade_DAM_Block_Left_Res,0,
kHit_Club_Block_low_k_Long_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,knife,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,Club_low_kick_R_long_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,Blade_DAM_Block_Left_Res,0,
//,
//--------------------------- BAT BLOCKED BY BAT,
//,
//-------------------------| BLOCK HITS,
cHit_Club_block_Hook_R_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,club,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,Club_Hook_R_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,cDAM_Block_Left_Res,0,
cHit_Club_block_Hook_L_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,club,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,Club_Hook_L_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,cDAM_Block_Right_Res,0,
cHit_Club_block_Uppercut_R_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,club,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,Club_Uppercut_R_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,cDAM_Block_Front_Res,0,
cHit_Club_block_Uppercut_L_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,club,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,Club_Uppercut_L_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,cDAM_Block_Front_Res,0,
cHit_Club_Block_knee_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,club,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,Club_knee_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,cDAM_Block_Left_Res,0,
cHit_Club_Block_low_kick_Act,5,1,HitReaction,all,1,1,1,0,0.0 : 500.0,0.0 : 10.0,0.0 : 10.0,0.0 : 100.0,club,and,0,None,None,0.00 : 0.00,0,0,None,None,0.00 : 0.00,0,all,None,pedRoot,Club_low_kick_R_Res,0,0.0 : 0.0,any,0,-90.00 : 90.00,0.00 : 3.00,-2.00 : 2.00,None,None,None,cDAM_Block_Left_Res,0,
