91
-1870.607544 532.517151
-1876.707031 522.462463
-1883.056519 513.181274
-1886.214478 502.373108
-1891.556274 494.577087
-1897.341919 485.496704
-1905.093872 478.006683
-1910.840088 469.945129
-1913.007446 460.304596
-1913.922974 451.342896
5 0
-1921.910278 440.540161
-1927.472168 436.863983
-1932.098022 431.066559
-1935.227661 423.067444
-1935.463379 419.019287
13 0
-2030.995850 311.117584
-2041.031128 305.102264
-2049.970215 298.335144
-2063.601074 286.141632
-2077.908691 271.915771
-2090.480225 262.617767
-2113.347900 255.418915
-2122.709961 250.051468
-2131.077148 244.020416
-2136.510742 237.361801
-2147.476563 230.088089
-2162.273438 229.226746
-2175.197754 228.502533
4 0
-919.019897 737.601990
-912.192871 740.453186
-906.288696 746.641052
-904.658264 753.006165
12 0
-810.256470 1025.465210
-792.214661 1024.385864
-780.111816 1040.625610
-774.307861 1050.598999
-766.469727 1065.591187
-761.467468 1081.852661
-753.184448 1100.712891
-747.614868 1117.639893
-742.868347 1130.706665
-744.898804 1142.486206
-740.549927 1146.701660
-739.836670 1152.282593
8 0
370.765472 289.298889
385.310516 290.830139
391.689697 296.481812
391.725128 311.868927
391.591064 338.798676
392.483337 360.875732
393.703857 377.908112
401.348145 381.059662
11 0
419.791199 380.009460
433.368805 381.984192
439.374084 397.087646
446.451355 413.345032
461.848480 424.117615
480.321594 422.050751
492.914246 411.617920
498.079041 394.854767
498.943848 381.285767
508.396118 381.200562
517.774231 380.165161
4 0
539.375671 370.330536
541.372375 356.225830
541.793152 338.452881
542.226318 321.337860
12 0
444.814392 850.985168
457.462677 852.386292
468.134796 849.883667
481.137817 852.217773
494.220276 856.414246
507.348633 867.654358
513.513611 880.544678
512.017212 895.268494
510.583527 908.691650
508.769287 919.084839
508.262970 929.070679
508.031342 941.381348
5 0
826.535645 859.250916
822.276001 867.325684
824.328247 876.505981
828.231262 884.673828
832.801758 888.782227
41 0
835.753113 899.893127
834.001465 909.143616
833.833557 921.922363
835.507813 930.322632
830.756165 939.073242
838.135559 948.601440
848.714722 954.331848
857.592468 956.221680
866.106873 955.748474
874.053223 956.033936
884.423279 961.471008
891.460876 965.191406
894.896729 968.274658
893.155151 973.751282
891.814392 980.487915
889.127014 984.865112
883.180725 990.032959
879.075989 993.846252
878.980469 1001.064941
880.198547 1004.471375
874.794922 1016.001892
874.533264 1020.481750
880.382751 1024.603271
890.055115 1029.836060
902.735474 1033.470337
912.009460 1035.281982
919.501770 1035.510132
927.811890 1036.181274
933.506531 1034.469238
938.672668 1035.152710
945.282837 1036.013428
953.442566 1036.762451
962.475037 1037.211670
972.528381 1039.655762
981.927124 1039.098877
993.781372 1036.168457
1005.451965 1035.179688
1012.705139 1034.891846
1020.949585 1034.958984
1030.233276 1034.849487
1038.381226 1033.963745
20 0
-1911.096313 -123.722252
-1899.035767 -125.131859
-1886.295898 -125.088852
-1874.062866 -125.817780
-1866.073730 -125.540993
-1855.607056 -126.796547
-1838.817261 -126.756859
-1822.138428 -127.247871
-1808.895752 -128.310791
-1794.664795 -127.101547
-1782.927856 -124.693054
-1765.829468 -124.186417
-1750.771729 -121.285690
-1729.575195 -118.865898
-1711.177856 -117.744362
-1696.636597 -116.850708
-1682.722290 -115.808151
-1666.620361 -116.409393
-1658.428467 -116.988747
-1654.047607 -112.675461
13 0
605.997498 603.361206
615.400696 603.657166
625.757263 603.594788
637.047241 603.382629
647.407349 603.487183
659.669434 603.624756
671.408081 603.756409
676.062683 603.808655
675.800293 616.567749
675.713989 635.286499
675.752136 658.089905
676.202393 676.396973
675.919983 697.192993
8 0
677.276428 815.667664
676.886841 824.274292
676.826538 836.026245
676.719910 849.293640
676.548218 861.538513
676.421631 870.568359
676.917786 875.497375
687.062378 875.501648
35 0
425.826385 1123.922974
417.708435 1124.126831
410.054779 1123.728394
401.436188 1123.728394
394.017914 1123.728394
394.346680 1116.367432
394.392273 1106.000122
394.822632 1103.636353
399.739990 1104.575684
399.480011 1115.645874
405.770355 1116.349976
413.578156 1116.206177
419.850586 1116.104126
426.040527 1116.003296
431.372375 1115.916504
436.349579 1115.930786
441.324341 1115.945068
441.978821 1104.986084
441.816742 1097.630127
441.813568 1091.478516
441.708740 1080.494995
441.870483 1072.963379
441.885193 1066.301392
441.896973 1060.990479
436.650085 1060.851318
431.006256 1060.752197
425.462128 1060.851563
421.690582 1060.572510
415.391052 1060.684570
408.362640 1060.721436
401.248871 1060.780029
399.888916 1060.844482
399.534790 1066.117676
399.465729 1074.326050
399.455017 1083.124634
13 0
454.771240 1055.955322
448.126160 1056.307007
441.820404 1056.197144
432.325714 1056.327515
424.909119 1056.465454
418.962524 1056.533081
410.846436 1056.206665
403.828369 1056.432129
395.624207 1056.285522
394.287201 1061.368408
394.531952 1068.029419
394.729523 1073.310913
394.468140 1083.260986
45 0
1342.148926 1100.239868
1352.496094 1088.379517
1365.642090 1079.374268
1379.052368 1077.832520
1389.428589 1091.422363
1395.717041 1104.266357
1402.822632 1111.767212
1408.278809 1114.704468
1415.083008 1107.624634
1418.403687 1098.740356
1421.351318 1088.614258
1423.600220 1081.051147
1427.021362 1075.643555
1433.173584 1071.504517
1439.146362 1067.787109
1443.935425 1064.299561
1450.361816 1061.474487
1459.634277 1059.720703
1467.825195 1059.463867
1478.048584 1060.678345
1486.801392 1062.934937
1492.818848 1065.801147
1500.563110 1070.455322
1507.823242 1074.261353
1514.835938 1077.683472
1523.664185 1081.064941
1532.287476 1084.972412
1538.584961 1088.841064
1545.056274 1094.509155
1549.734619 1096.873657
1555.813110 1098.553833
1562.476440 1100.812256
1568.460327 1103.630127
1578.870972 1110.779663
1584.458496 1115.025757
1591.015991 1117.482422
1596.916626 1118.102539
1603.015137 1115.508057
1609.564575 1112.969360
1618.301758 1110.687866
1627.051147 1108.458374
1636.015747 1107.563721
1648.743774 1106.737793
1658.621582 1106.096680
1667.212158 1105.400024
23 0
1671.858398 1105.540405
1679.682739 1107.992554
1687.236084 1108.022095
1694.941040 1108.268921
1702.307129 1109.088989
1710.877808 1114.887817
1718.865967 1119.973999
1725.922852 1124.918945
1732.306885 1131.308472
1739.658813 1138.599487
1746.310425 1145.945801
1753.139893 1152.484863
1759.633667 1158.767700
1766.620605 1165.796387
1775.756348 1167.630737
1782.315674 1159.634644
1788.055542 1153.774414
1796.269531 1145.392944
1804.978271 1138.981567
1814.073120 1132.318604
1823.736694 1126.481201
1831.670776 1122.149170
1835.915894 1119.575684
17 0
1841.256470 1116.244019
1844.862671 1113.328491
1850.561523 1109.210083
1858.442505 1105.725098
1867.798950 1102.475220
1876.481934 1098.711182
1886.476807 1096.162109
1894.156860 1092.277466
1904.208008 1080.731201
1916.176270 1073.065063
1922.770142 1068.183105
1935.251953 1061.396729
1945.416138 1054.540527
1953.484985 1049.598389
1961.572998 1043.132935
1967.362183 1038.504883
1969.556274 1036.473511
37 0
1971.959961 1033.910522
1978.690552 1024.254639
1983.693115 1013.065735
1987.501465 1004.867737
1994.764648 992.583435
2003.743408 982.155884
2012.991455 971.308716
2018.970215 957.124512
2028.167847 943.402039
2035.223511 932.159668
2044.850098 921.420410
2054.930420 916.425842
2069.948975 910.990479
2084.801514 905.142151
2097.837158 900.742920
2108.592773 899.753540
2129.154541 902.524109
2146.946045 906.883850
2163.226074 912.168396
2179.529541 918.950256
2191.191895 924.992249
2200.569336 930.263977
2209.652100 934.118164
2223.201172 940.114136
2241.948242 953.017578
2257.030273 959.783386
2272.389404 962.666565
2282.501221 959.733093
2286.303223 949.134216
2293.271240 935.487549
2300.900635 922.744202
2309.327393 916.837463
2321.318115 910.142517
2332.342041 906.097839
2340.116211 903.464417
2354.406738 899.491394
2366.617676 895.791504
32 0
2379.608154 885.870483
2386.933838 880.585632
2395.769531 874.338379
2405.782227 867.259033
2416.620361 859.596008
2424.000977 854.377502
2432.460938 848.396118
2441.495361 842.446533
2448.846436 838.342407
2458.404053 833.298401
2466.988037 828.349854
2475.518799 823.602722
2484.156250 819.946350
2492.307129 813.580811
2501.691650 806.493042
2514.879883 795.568054
2525.052246 787.040100
2533.933838 780.092712
2543.395996 774.896667
2553.831787 768.473083
2562.347900 763.464966
2572.589844 756.764465
2581.836670 753.315552
2594.886475 747.429565
2604.160400 741.827087
2611.598633 735.336731
2619.352051 729.267700
2626.974121 722.251282
2635.172119 712.615784
2646.266113 702.725037
2654.707031 695.758545
2668.029297 687.178833
34 0
2673.535889 665.942505
2673.770752 655.597046
2668.652832 643.053955
2669.538818 635.315918
2672.181396 627.544495
2674.444580 617.912354
2681.402344 607.216858
2689.642822 596.830200
2699.319824 588.546936
2710.060547 579.916260
2721.608154 572.382751
2735.775391 562.763550
2745.610352 556.030212
2754.805176 548.728760
2763.861084 540.492493
2774.354736 533.301453
2784.982178 528.575317
2794.292725 526.854065
2805.460938 527.594360
2816.253906 528.320129
2828.909424 529.785522
2843.768066 532.591858
2852.626709 531.725403
2861.834473 529.516602
2873.757813 526.656616
2881.508789 519.203674
2887.161377 506.318878
2890.236816 490.703308
2892.117188 477.075867
2895.634521 462.212708
2904.785400 445.655243
2907.670654 428.810455
2908.094727 419.528595
2899.140625 409.057465
26 0
2897.335449 401.469025
2894.465332 390.567566
2894.813721 377.896332
2894.303955 363.072937
2889.772217 349.198578
2879.359863 336.533142
2868.141602 331.056976
2851.659912 324.663605
2839.473877 314.634918
2833.716797 302.692139
2826.033447 292.523163
2825.563477 280.484375
2826.127686 269.424774
2823.175293 255.065292
2813.951660 245.546997
2805.084229 233.669952
2791.640869 225.072052
2776.574951 221.942398
2763.304932 218.255859
2750.085449 217.243668
2735.852539 215.767731
2718.700439 211.497833
2703.267334 207.371918
2686.889648 202.384628
2678.329102 195.802521
2670.475830 189.762344
23 0
2664.287109 185.003204
2656.885498 179.097763
2651.352051 172.490341
2643.283691 161.958908
2636.470703 154.772888
2629.624268 144.076553
2624.311768 131.927780
2617.405029 116.281937
2611.767822 100.751068
2602.291504 89.409447
2597.088379 82.696396
2594.246094 75.020691
2587.241211 65.168434
2584.959229 54.609955
2580.861328 41.525951
2576.961426 28.892622
2572.397949 15.957206
2571.330322 3.815485
2564.656982 -6.263263
2558.703125 -13.619756
2551.495361 -24.743221
2545.130615 -32.330910
2538.443848 -45.454361
28 0
2533.543457 -50.437885
2526.955322 -48.217899
2522.099609 -39.630215
2517.108643 -32.727402
2512.487305 -25.058681
2510.765137 -20.086170
2508.418213 -13.121736
2501.446533 -7.866976
2490.245361 -9.105859
2481.837402 -10.910726
2472.126709 -14.425881
2465.577881 -19.264042
2459.512207 -27.084526
2455.311279 -33.179195
2447.303711 -38.152973
2442.531006 -42.243874
2436.561279 -48.425014
2430.795898 -54.810661
2427.058105 -59.836975
2422.181885 -65.877945
2417.741943 -71.767387
2414.825928 -77.329590
2412.564697 -82.068642
2408.767822 -89.337051
2404.142334 -95.084610
2399.112061 -101.052376
2394.864746 -107.600929
2392.758057 -111.392067
55 0
2387.978516 -114.842766
2383.621338 -120.840561
2379.338135 -126.390305
2376.931396 -129.988678
2371.450195 -134.397537
2368.223633 -138.163879
2364.712646 -141.641663
2360.150391 -145.466644
2353.569092 -151.031662
2347.849365 -157.467148
2341.620850 -164.587006
2337.063721 -170.394836
2326.916504 -175.249161
2317.925537 -174.367218
2313.913330 -174.473114
2306.553223 -173.709351
2299.903809 -173.724289
2295.057861 -172.776932
2287.287109 -172.100464
2279.227295 -170.557617
2272.391357 -168.911270
2264.216309 -166.222275
2255.040527 -163.915649
2245.861572 -161.596802
2237.376953 -160.365585
2227.651611 -158.519165
2217.323975 -158.658951
2207.891113 -157.986710
2201.294922 -157.196228
2193.557129 -156.269424
2187.673584 -156.981781
2180.304199 -157.139511
2172.557861 -158.023209
2161.748535 -157.907181
2155.157471 -157.093964
2151.253418 -152.767532
2149.362305 -148.934738
2153.739746 -142.706696
2162.171875 -135.935349
2169.824219 -127.692467
2177.322266 -121.187965
2186.472900 -114.384933
2193.324463 -109.633820
2196.932129 -107.097160
2202.688232 -101.891785
2208.539307 -97.362473
2214.568359 -92.428604
2219.378906 -89.560577
2223.795654 -85.659889
2227.514404 -81.921082
2232.976318 -76.907387
2238.950439 -71.353645
2243.519287 -66.018402
2247.137695 -60.445705
2251.371094 -53.452679
14 0
2256.272217 -48.473248
2260.703125 -44.003544
2266.512939 -36.556416
2271.286377 -30.756147
2273.958984 -26.444738
2276.229980 -22.195812
2279.354736 -16.336304
2284.569824 -7.946732
2283.960693 0.147115
2284.003906 6.453242
2282.042969 13.166316
2278.114746 19.383772
2274.142578 26.987467
2271.853027 33.205769
25 0
2092.053223 53.506893
2085.132813 56.933620
2071.582275 52.573730
2058.436035 48.464386
2048.110107 47.035561
2039.995361 41.367054
2031.563477 39.060387
2022.387939 40.918941
2014.117432 40.858940
2004.265259 37.814083
1995.268433 33.663651
1986.237793 30.813763
1974.885376 27.731529
1961.212524 24.478168
1948.637329 22.368809
1938.085205 24.707251
1927.064819 30.085623
1916.592407 35.196503
1903.904053 39.697353
1891.339233 44.870770
1878.275635 50.130123
1863.021240 53.609390
1847.750854 57.219254
1840.867188 59.581818
1837.110107 67.918617
8 0
1799.718506 44.659924
1806.444092 34.563007
1812.436035 22.472845
1815.116333 11.095168
1813.509033 3.806387
1806.579468 2.061681
1796.307983 2.422167
1783.148315 6.259840
63 0
1734.473145 7.016306
1720.034790 9.928490
1710.405273 22.200983
1705.269653 31.951988
1703.384644 41.183079
1702.994507 57.493576
1700.422363 73.371773
1702.321411 86.241692
1705.824829 97.150482
1705.880127 111.963547
1700.232666 125.945030
1691.579468 135.874603
1684.317749 144.019089
1671.144409 139.719208
1661.193115 134.282394
1654.805664 123.262123
1649.757813 112.923561
1645.662598 101.908409
1640.435303 88.593834
1648.903564 77.642586
1649.760742 69.583290
1653.416138 60.438522
1658.011597 48.409306
1661.034058 37.839191
1655.692627 29.283100
1646.645264 24.551044
1640.429565 23.993902
1633.539307 30.086798
1626.895630 37.727177
1623.697021 45.616344
1612.443237 51.364826
1597.628906 45.389118
1591.239014 35.540863
1595.906494 27.809114
1599.553223 13.978430
1600.842041 6.299225
1600.231934 -4.278401
1599.612183 -13.726780
1594.510010 -28.197660
1587.275513 -34.188171
1578.424194 -34.146973
1572.911621 -23.147346
1569.430542 -14.554585
1564.943604 -6.537891
1551.800049 -9.499222
1541.316772 -14.815722
1528.602905 -21.028803
1518.521729 -29.673243
1508.690430 -38.540264
1500.110474 -34.431175
1500.894409 -45.917660
1504.816406 -55.533154
1502.145386 -64.384827
1493.305786 -66.992638
1485.120605 -67.306000
1479.988770 -62.733574
1475.289795 -53.676090
1464.033813 -53.723919
1465.428955 -64.778687
1464.076172 -72.014206
1456.315796 -80.494324
1445.785156 -88.185165
1436.551636 -93.372818
21 0
1499.094604 -251.892868
1509.827148 -262.920288
1516.665771 -270.074005
1522.918213 -276.600891
1528.148193 -283.906677
1531.892090 -290.800385
1535.115601 -297.480927
1538.250977 -303.978912
1541.147827 -309.982239
1543.292847 -316.144592
1545.199829 -322.918396
1542.074097 -334.645569
1539.590576 -350.397980
1537.260742 -365.636169
1536.513550 -377.860016
1537.674438 -389.571747
1540.039063 -398.724243
1543.436523 -405.312988
1550.079834 -411.290466
1556.517090 -417.585571
1566.467529 -420.196655
19 0
1565.605957 -424.925751
1563.032959 -437.396301
1561.181519 -447.117584
1560.925781 -458.880951
1564.515991 -469.874054
1570.141113 -480.749390
1574.556274 -491.069855
1571.385986 -499.523590
1557.732666 -506.535278
1542.536255 -512.426819
1531.156738 -514.929688
1519.649780 -520.471802
1510.377197 -526.479980
1501.790405 -531.317383
1490.881104 -535.707336
1480.108032 -539.021545
1472.244995 -545.854736
1464.352539 -556.601868
1459.762939 -566.837524
28 0
1441.781616 -574.633301
1429.848267 -580.545288
1417.162354 -588.094482
1409.133179 -599.014343
1410.513306 -608.806091
1414.570435 -618.203735
1409.369995 -625.163818
1399.158325 -629.797119
1390.877930 -635.319824
1390.229614 -646.061157
1391.277588 -654.962280
1395.622803 -662.854675
1403.014404 -665.418457
1414.843140 -668.452148
1424.105225 -672.976379
1438.003174 -680.854431
1445.516113 -691.057556
1451.505127 -703.391296
1457.205566 -714.719788
1462.858887 -729.060181
1465.758179 -739.755249
1463.332520 -753.800659
1465.236206 -767.806824
1464.647339 -775.306396
1458.899902 -779.211853
1452.752686 -783.281555
1444.439453 -787.806458
1437.243408 -789.614624
22 0
1252.083008 -806.660889
1241.037476 -808.818604
1233.632813 -808.550720
1222.458740 -806.374207
1215.061279 -806.978149
1204.813477 -806.410461
1192.798706 -809.771484
1177.213501 -811.780090
1163.688599 -813.942383
1149.397339 -816.957031
1135.217163 -817.313599
1115.752319 -815.614441
1097.647339 -816.611389
1083.880859 -817.484924
1073.677979 -819.287964
1059.571899 -821.780884
1047.360596 -825.471191
1037.899170 -828.419189
1026.191528 -832.067017
1016.307434 -837.356567
1012.309509 -848.384399
1009.736511 -858.689392
19 0
1006.417480 -859.632996
1006.890320 -852.058289
1005.983154 -843.518738
1005.775269 -837.619751
999.901306 -840.039246
992.367737 -845.584656
984.267090 -849.573059
976.004456 -851.976196
968.803345 -853.629395
959.392822 -854.661682
950.061279 -856.000183
938.501099 -859.714172
927.762146 -860.822144
916.561584 -861.963379
906.430725 -863.896973
896.020691 -866.648682
881.723999 -866.674744
868.493469 -865.859802
850.382996 -871.849976
63 0
846.122192 -872.498230
843.551819 -867.885925
843.872009 -859.889709
840.405212 -855.913635
836.309998 -850.661316
830.143921 -842.906067
820.218994 -836.458557
807.054443 -837.433594
798.942871 -838.270752
792.636475 -838.290527
785.839478 -834.815430
780.560547 -826.066895
774.878296 -819.094177
770.199158 -814.204773
763.898254 -810.517456
755.308960 -810.063599
747.162231 -809.971863
737.370911 -810.978271
730.298462 -816.437500
726.435852 -823.212585
719.638062 -831.523132
711.575317 -828.503113
703.238342 -810.175903
705.144836 -798.568970
706.008911 -788.515015
703.412231 -779.411072
702.820435 -770.986816
700.633179 -764.705383
699.642700 -759.262390
698.838623 -751.154236
700.226196 -743.134583
701.595337 -731.926819
702.090881 -723.985107
702.180603 -716.336914
696.453735 -706.075806
705.242249 -703.500793
716.492737 -704.605652
729.719543 -703.770081
738.119568 -698.417542
745.020874 -689.275208
741.269287 -684.102051
743.494507 -678.618530
750.224731 -677.350647
758.495239 -675.169861
768.603333 -672.536133
775.898987 -671.763306
783.619629 -672.127075
791.419617 -674.424377
797.577087 -675.439453
806.147095 -674.457275
815.932190 -673.662292
826.086853 -669.426941
828.879272 -659.634644
827.770569 -650.216431
822.911255 -636.973877
818.054871 -626.311707
810.257324 -618.426147
803.283997 -613.580322
795.854858 -608.927979
791.218750 -605.042419
785.766724 -600.478882
780.520874 -593.975525
776.311829 -589.600525
33 0
281.592926 1873.744263
280.102875 1887.635864
278.350586 1898.743408
279.117737 1907.741455
280.122772 1917.598511
279.850220 1924.969727
280.575623 1931.207886
281.916565 1936.661255
283.422455 1942.785278
286.135773 1948.474609
288.613770 1953.121338
290.638519 1956.621948
294.892609 1962.227661
299.079193 1968.816040
301.854126 1976.496460
307.591583 1981.723511
313.266998 1988.177246
318.527008 1993.941406
324.888489 1996.945801
330.918762 1999.788818
336.799469 2002.905884
333.748535 2009.919189
334.570923 2014.445679
338.786804 2019.587524
343.361359 2022.761475
347.738525 2026.731812
346.002716 2034.735840
347.760925 2041.687256
352.845612 2046.502563
359.213562 2050.234375
364.258667 2056.181396
371.865082 2060.034180
383.619629 2060.247070
33 0
504.286987 2062.468506
512.547974 2064.854980
521.690735 2067.202881
530.946472 2065.401611
540.349548 2061.058838
548.536987 2063.744873
556.457642 2066.960205
565.034973 2071.869873
571.610474 2079.873047
574.578979 2085.332764
577.690735 2090.000488
581.976013 2093.031006
587.948730 2096.690186
594.113770 2100.074463
602.950378 2101.098877
616.542419 2099.051758
625.767029 2096.954346
633.939148 2093.168213
639.990417 2091.781738
646.436890 2094.466309
655.219910 2098.943115
664.530518 2104.455566
671.886414 2108.916504
681.467285 2113.945801
690.427307 2114.475342
699.022278 2114.167480
710.647949 2112.554932
719.643677 2107.569580
727.531372 2100.188721
736.531677 2096.130371
740.539001 2099.759033
745.325928 2105.763916
748.430542 2108.383789
85 0
774.591492 2105.019531
782.682434 2103.684570
792.241821 2105.933838
802.997375 2109.273682
812.687134 2111.012939
822.586060 2107.998535
833.084412 2101.709961
843.109924 2093.861084
848.759766 2100.310303
856.294312 2102.493408
861.225037 2093.759033
877.535767 2101.873047
864.223511 2071.158447
860.848572 2058.452148
873.579895 2055.666260
890.366150 2054.014893
902.535156 2054.250977
912.888306 2059.726563
919.617004 2063.389648
929.690613 2065.547363
940.037415 2065.735596
950.012939 2063.054443
957.480408 2063.811768
966.470154 2063.833496
974.098877 2061.587158
982.792908 2057.976074
993.331238 2053.406982
997.104248 2050.194092
999.880310 2041.419678
999.789917 2029.142944
1008.721802 2022.995239
1016.717529 2017.005249
1028.747681 2019.130371
1037.012573 2023.613770
1046.753540 2026.970215
1057.309692 2024.901733
1064.640015 2018.357788
1069.234131 2010.478638
1072.085693 2000.300171
1075.220459 2005.960205
1077.718872 2013.316650
1080.048706 2023.375122
1085.253662 2029.651367
1093.130737 2034.883667
1102.081177 2040.041992
1111.155029 2044.977905
1121.997070 2050.619873
1130.034058 2049.169189
1138.154297 2049.582764
1147.854370 2050.410889
1156.475464 2051.547363
1164.970093 2052.545166
1172.924316 2050.761230
1179.348022 2046.341797
1186.567017 2043.394897
1195.356323 2041.750000
1204.159424 2039.734375
1212.552612 2037.812500
1218.375366 2036.727905
1226.423218 2039.678467
1234.624634 2042.127930
1241.382446 2037.841919
1245.830811 2033.471924
1250.281006 2026.872681
1258.212646 2018.925293
1269.817017 2019.999023
1276.638550 2021.711792
1286.419312 2025.064819
1294.315552 2023.949829
1303.065796 2021.874146
1311.578979 2020.737183
1318.853760 2019.382202
1326.202271 2019.237183
1335.984863 2020.715942
1344.528931 2017.380493
1343.919556 2008.545898
1340.659424 1998.209473
1336.484009 1988.386597
1342.736572 1983.234985
1354.510376 1979.981689
1368.031250 1984.256592
1380.062622 1982.149414
1380.571533 1974.024048
1377.059204 1962.558838
1367.366577 1951.741943
8 0
1523.768311 1754.582031
1536.866577 1753.110352
1539.155396 1745.413940
